,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
1082,2.75,2.93,63,6,0,0,0,0,6,0,0,0,63,18,0,0,5,0,12,0,0,3,66,22,0,0,5,0,10,0,0,9,66,23,0,0,5,0,11,0,0,8,58,8,0,1,4,0,3,0,0,3,58,7,0,1,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,2.74,3.0,158,16,0,0,2,8,5,0,0,8,159,34,0,0,4,10,19,0,1,15,159,27,0,0,4,9,12,0,0,13,159,42,0,0,4,14,23,0,0,14,141,25,0,0,2,12,6,0,0,10,142,30,0,0,3,12,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,2.83,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,64,0,1,10,25,28,0,0,31,436,93,0,0,15,36,42,0,1,50,403,47,0,0,7,21,18,0,0,23,397,44,0,0,9,23,11,0,1,27,385,58,0,2,6,26,24,0,0,31,361,51,0,1,5,30,15,0,0,30
1085,2.26,2.34,57,1,0,0,1,0,0,0,0,1,59,2,0,0,0,0,0,0,1,2,48,3,0,0,2,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,41,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,3.05,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,115,0,3,10,22,79,0,0,28,398,144,0,2,10,29,103,0,0,37,492,96,0,0,8,20,67,0,0,33,486,139,0,0,12,26,101,0,0,45,440,101,0,0,7,20,74,0,0,32,313,29,0,0,2,9,16,0,0,14
1087,2.11,2.2,126,2,0,1,0,0,0,0,0,2,127,4,0,1,0,0,0,0,0,4,119,1,0,1,0,0,0,0,0,1,123,8,0,3,3,1,1,0,0,8,102,2,0,2,0,0,0,0,0,2,104,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,2.83,2.88,85,12,0,2,1,0,7,0,0,3,85,20,0,1,2,0,13,0,0,2,96,10,0,1,1,0,8,0,0,3,96,18,0,2,3,3,10,0,0,4,106,9,0,1,1,0,6,0,0,4,106,20,0,0,0,0,17,0,0,4,101,16,0,3,0,2,11,0,0,3,101,16,0,2,0,3,11,0,0,6,90,12,0,0,2,1,9,0,0,4,89,12,0,0,1,3,8,0,0,5,91,14,0,0,0,4,10,0,0,5,92,12,0,0,0,5,7,0,0,3
1089,2.79,2.91,100,24,0,7,8,0,5,0,0,16,98,23,0,4,8,0,5,0,0,17,99,17,0,0,7,4,6,0,0,11,100,27,0,0,11,6,10,0,0,20,66,15,0,2,6,0,3,0,0,11,67,18,0,4,7,2,3,2,0,13,100,14,0,4,5,0,2,0,0,11,100,21,0,3,9,0,5,0,1,18,101,11,1,1,5,0,4,0,0,5,101,24,2,3,12,0,5,0,0,17,95,20,0,4,4,0,6,0,0,13,98,11,0,1,1,0,3,0,0,7
1090,2.4,2.49,89,3,0,1,0,0,0,0,0,0,89,5,0,2,3,0,0,0,0,4,74,5,0,0,2,0,0,0,0,3,74,5,0,0,2,0,0,0,0,4,83,6,0,3,0,0,0,0,0,2,84,1,0,1,0,0,0,0,0,0,58,5,0,0,2,0,0,0,0,5,58,9,0,0,6,0,0,0,0,7,68,2,0,2,0,0,0,0,0,1,70,2,0,1,0,0,0,0,0,1,56,6,0,0,4,0,0,0,0,4,56,0,0,0,0,0,0,0,0,0
1091,2.16,2.3,57,0,0,0,0,0,0,0,0,0,57,1,0,0,1,0,0,0,0,1,72,1,0,1,0,0,0,0,0,1,73,2,0,0,1,0,0,0,0,1,52,1,0,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,2.24,2.41,63,0,0,0,0,0,0,0,0,0,62,1,0,0,1,0,0,0,0,1,51,1,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0,0,0,69,4,0,0,4,0,0,0,0,0,69,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,2.12,2.37,81,0,0,0,0,0,0,0,0,0,86,3,0,0,3,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,0,0,71,1,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,2.37,2.68,94,1,0,0,1,0,0,0,0,0,96,12,0,0,10,0,0,0,0,12,76,3,0,0,3,0,0,0,0,2,78,3,0,0,2,0,0,0,0,3,78,3,0,0,0,0,0,0,0,2,79,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,2.22,2.36,110,1,0,0,0,0,0,0,0,0,112,6,0,0,3,0,0,0,0,0,114,3,0,0,3,0,0,0,0,0,114,4,0,0,4,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,122,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,2.26,2.29,104,0,0,0,0,0,0,0,0,0,103,6,0,0,0,0,0,0,0,2,111,6,0,0,4,0,0,0,0,6,113,10,0,0,8,0,0,0,0,10,101,6,0,0,6,0,0,0,0,5,104,4,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,2.02,2.1,39,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,50,2,0,0,2,0,0,0,0,2,50,1,0,0,1,0,0,0,0,1,50,2,0,0,2,0,0,0,0,0,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,2.23,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2,0,1,1,0,0,0,0,2,161,5,0,1,3,0,1,0,0,4,131,1,0,0,1,0,0,0,0,1,136,0,0,0,0,0,0,0,0,0,153,11,0,0,10,1,0,0,0,8,157,7,0,0,5,2,0,0,0,5
1099,2.2,2.42,75,6,0,0,6,0,0,0,0,0,76,1,0,0,1,0,0,0,0,0,71,5,0,0,5,0,0,0,0,0,71,6,0,0,6,0,0,0,1,0,71,2,0,0,1,0,0,0,0,0,72,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,2.17,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3,0,0,2,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,91,1,0,0,1,0,0,0,0,1,99,1,0,0,1,0,0,0,0,1,119,1,0,0,1,0,0,0,0,1,123,0,0,0,0,0,0,0,0,0
1101,2.25,2.52,33,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,37,3,0,0,2,0,0,0,0,0,37,4,0,0,4,0,0,0,1,0,45,1,0,1,0,0,0,0,0,0,47,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,2.25,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3,0,1,0,0,0,0,0,0,93,6,0,1,3,0,0,0,0,0,83,1,0,0,1,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,106,3,0,0,2,0,0,0,0,3,106,12,0,0,10,0,0,0,0,12
1103,2.25,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,88,1,0,0,1,0,0,0,0,1,94,1,0,0,1,0,0,0,0,1,110,2,0,0,2,0,0,0,0,0,116,2,0,0,2,0,0,0,0,0
1104,2.58,2.76,96,13,0,0,4,0,0,0,0,7,97,31,0,0,22,0,0,0,2,26,113,22,0,0,18,0,0,0,0,21,113,28,0,0,26,0,0,0,0,24,76,3,0,0,2,0,0,0,0,3,81,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,2.14,2.22,38,0,0,0,0,0,0,0,0,0,38,1,0,1,0,0,0,0,0,0,37,1,0,0,1,0,0,0,0,0,37,2,0,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,54,1,0,0,1,0,0,0,0,1,54,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,51,1,0,0,1,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,52,1,0,0,1,0,0,0,0,1
1106,2.9,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,0,5,0,0,0,0,0,6,45,10,0,4,0,0,0,0,0,8,301,59,0,25,28,0,0,0,0,47,302,42,0,12,26,0,0,0,0,36,293,50,0,17,27,0,0,0,0,34,293,30,0,8,15,0,0,0,0,23,264,67,0,26,29,10,0,0,0,51,177,1,0,1,0,0,0,0,0,1
1107,2.39,2.37,50,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,60,4,0,0,1,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,63,3,0,0,3,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,50,6,0,1,5,0,0,0,0,6,52,3,0,0,3,0,0,0,0,3,59,2,0,0,1,0,0,0,0,2,62,0,0,0,0,0,0,0,0,0,69,7,0,0,6,0,0,0,0,5,71,2,0,0,1,0,0,0,0,1
1108,3.28,3.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,0,0,20,0,3,0,0,20,60,34,0,0,25,0,4,0,0,30,60,22,0,2,18,0,0,0,0,20,60,19,0,2,15,0,0,0,0,17,59,27,0,3,18,5,1,0,0,25,0,0,0,0,0,0,0,0,0,0
1109,2.11,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,0,0,1,0,0,0,0,0,88,1,0,0,1,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,89,1,0,0,0,0,0,0,0,1,92,1,0,0,1,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0
1110,,,52,3,0,0,3,0,0,0,0,3,52,21,0,2,16,0,0,0,1,19,40,4,0,3,1,0,0,0,0,0,40,21,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,,,78,22,0,14,8,0,0,0,0,12,78,63,0,43,20,0,0,0,0,29,47,19,0,14,2,0,0,0,0,9,47,39,0,28,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,,,102,39,0,17,7,0,12,0,0,10,102,79,0,30,20,0,23,0,0,21,54,39,0,16,5,4,11,0,0,15,54,49,0,21,9,0,12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,,,99,6,0,0,4,0,0,0,0,2,99,54,0,19,27,0,0,0,0,35,69,34,0,10,16,0,4,0,0,16,69,63,0,21,32,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,2.23,2.65,57,2,0,0,1,0,0,0,0,1,57,4,0,1,2,0,0,0,0,3,64,3,0,3,0,0,0,0,0,2,64,1,0,1,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,60,5,0,4,0,0,0,0,0,5,66,3,0,3,0,0,0,0,0,3,66,6,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,2.62,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,9,0,0,8,0,0,0,0,5,83,8,0,0,8,0,0,0,0,4,87,2,0,0,2,0,0,0,0,2,87,25,0,8,16,0,0,0,0,22,83,8,0,0,6,0,0,0,0,5,83,15,0,0,12,0,0,0,0,11,76,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1116,2.59,2.93,91,5,0,5,0,0,0,0,0,3,91,36,0,34,0,0,0,0,0,26,84,5,0,5,0,0,0,0,0,3,88,22,0,22,0,0,0,0,0,19,106,14,0,0,0,0,0,0,0,9,104,11,0,0,0,0,0,0,0,6,91,9,0,8,0,0,0,0,0,3,91,29,0,28,0,0,0,0,0,16,86,9,0,0,0,0,0,0,0,5,86,22,0,0,0,0,0,0,0,15,75,8,0,0,0,0,0,0,0,6,75,27,0,0,0,0,0,0,0,20
1117,2.48,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,0,1,0,0,0,0,0,1,91,2,0,1,1,0,0,0,0,2,83,7,0,6,0,0,0,0,0,6,83,8,0,6,0,0,0,0,0,8,83,5,0,5,0,0,0,0,0,4,83,14,0,10,2,0,0,0,0,12,81,8,0,7,1,0,0,0,0,8,81,14,0,12,2,0,0,0,0,13
1118,2.69,2.95,94,14,0,12,0,0,0,0,0,14,94,49,0,42,0,0,0,0,0,43,88,4,0,4,0,0,0,0,0,4,87,24,0,21,0,0,0,0,0,20,67,6,0,4,0,0,0,0,0,5,66,9,0,9,0,0,0,0,0,8,60,7,0,6,0,0,0,0,0,6,60,20,0,11,0,0,0,0,0,15,64,12,0,0,0,0,0,0,0,9,64,21,0,0,0,0,0,0,0,16,69,13,0,10,0,0,0,0,0,10,69,20,0,15,0,0,0,0,0,15
1119,2.16,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,4,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,0,90,1,0,1,0,0,0,0,0,0,90,3,0,3,0,0,0,0,0,1,94,5,0,4,1,0,0,0,0,4,94,2,0,1,1,0,0,0,0,2
1120,2.94,3.34,55,11,0,2,3,0,5,0,0,3,55,29,0,6,9,0,13,0,0,12,52,14,0,3,5,0,5,0,0,8,52,15,0,1,6,0,7,0,0,8,58,12,0,5,4,0,3,0,0,6,57,20,0,4,9,0,5,0,0,10,53,12,0,5,2,0,5,0,0,6,53,19,0,6,4,0,9,0,0,8,46,4,0,1,1,0,0,0,0,1,46,5,0,2,1,0,0,0,0,1,51,12,0,2,0,0,9,0,0,3,51,23,0,5,0,0,13,0,0,8
1121,3.3,4.16,76,25,0,18,5,0,0,0,0,12,76,73,0,57,0,0,0,0,0,45,71,43,0,36,6,0,0,0,0,24,71,68,0,54,0,0,0,0,0,36,56,30,0,20,0,0,0,0,0,15,56,50,0,34,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,2.28,2.5,58,4,0,4,0,0,0,0,0,0,58,14,0,13,0,0,0,0,0,8,57,9,0,8,0,0,0,0,0,6,57,15,0,14,0,0,0,0,0,11,60,0,0,0,0,0,0,0,0,0,60,1,0,1,0,0,0,0,0,0,63,2,0,2,0,0,0,0,0,2,62,2,0,2,0,0,0,0,0,2,58,3,0,2,0,0,0,0,0,2,58,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,2.3,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,89,3,0,3,0,0,0,0,0,2,92,2,0,1,0,0,0,0,0,1,78,3,0,0,0,0,0,0,0,2,77,6,0,3,0,0,0,0,0,5,91,5,0,5,0,0,0,0,0,2,91,6,0,5,0,0,0,0,0,4
1124,2.72,2.49,64,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,68,8,0,6,0,0,0,0,0,6,68,3,0,3,0,0,0,0,0,3,49,9,0,6,2,0,0,0,0,8,49,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,2.62,2.98,88,16,0,15,1,0,0,0,0,9,88,39,0,33,6,0,0,0,0,25,87,13,0,12,0,0,0,0,0,8,87,40,0,37,0,0,0,0,0,29,101,11,0,10,1,0,0,0,0,7,101,11,0,10,1,0,0,0,0,7,86,10,0,6,0,0,0,0,0,7,87,12,0,9,0,0,0,0,0,9,84,5,0,3,1,0,0,0,0,5,84,10,0,8,1,0,0,0,0,7,87,15,0,14,1,0,0,0,0,11,87,25,0,23,2,0,0,0,0,17
1126,2.79,3.3,87,11,0,10,0,0,0,0,0,11,87,43,0,34,5,0,0,0,0,39,87,30,0,27,0,0,0,0,0,21,87,53,0,48,0,0,0,0,0,37,81,3,0,3,0,0,0,0,0,3,81,8,0,6,1,0,0,0,0,6,89,15,0,14,1,0,0,0,0,10,89,30,0,26,4,0,0,0,0,20,66,15,0,10,3,0,0,0,0,10,67,20,0,14,4,0,0,0,0,14,55,10,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1127,2.86,2.86,47,11,0,2,1,0,7,0,0,0,46,18,0,5,3,0,8,0,0,2,50,10,0,0,1,0,6,0,0,0,49,8,0,0,0,0,6,0,0,0,49,3,0,0,0,0,3,0,0,0,49,11,0,2,0,0,8,0,0,0,53,8,0,0,0,0,5,0,0,0,53,7,0,0,0,0,5,0,0,0,54,7,0,0,0,0,4,0,0,0,54,4,0,0,0,0,3,0,0,0,31,2,0,0,0,0,2,0,0,0,27,3,0,1,0,0,0,0,0,0
