,School Name,SED Code,Location Code,District,Latitude,Longitude,Address (Full),City,Zip,Grades,Grade Low,Grade High,Community School?,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Rigorous Instruction Rating_Approaching Target,Rigorous Instruction Rating_Exceeding Target,Rigorous Instruction Rating_Meeting Target,Rigorous Instruction Rating_Not Meeting Target,Collaborative Teachers Rating_Approaching Target,Collaborative Teachers Rating_Exceeding Target,Collaborative Teachers Rating_Meeting Target,Collaborative Teachers Rating_Not Meeting Target,Supportive Environment Rating_Approaching Target,Supportive Environment Rating_Exceeding Target,Supportive Environment Rating_Meeting Target,Supportive Environment Rating_Not Meeting Target,Effective School Leadership Rating_Approaching Target,Effective School Leadership Rating_Exceeding Target,Effective School Leadership Rating_Meeting Target,Effective School Leadership Rating_Not Meeting Target,Strong Family-Community Ties Rating_Approaching Target,Strong Family-Community Ties Rating_Exceeding Target,Strong Family-Community Ties Rating_Meeting Target,Strong Family-Community Ties Rating_Not Meeting Target,Trust Rating_Approaching Target,Trust Rating_Exceeding Target,Trust Rating_Meeting Target,Trust Rating_Not Meeting Target,Student Achievement Rating_Approaching Target,Student Achievement Rating_Exceeding Target,Student Achievement Rating_Meeting Target,Student Achievement Rating_Not Meeting Target
1115,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,331400860885,84K355,14,40.705915000000005,-73.962068,"157 WILSON ST-4TH FL BROOKLYN, NY 11211",BROOKLYN,11211,"05,06,07,08,09,10,11,12",05,12,No,0.713,48443.1284931506,4%,0%,35%,63%,98%,2%,0.97,0.04,0.91,0.97,0.87,0.93,0.85,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1116,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,331700860879,84K356,17,40.662087,-73.936458,"790 E NEW YORK AVE BROOKLYN, NY 11203",BROOKLYN,11203,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.57,44077.39,0%,0%,95%,4%,99%,0%,0.98,0.01,0.84,0.84,0.81,0.77,0.85,0.85,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1117,KIPP AMP CHARTER SCHOOL,331700860882,84K357,17,40.672272,-73.937164,"1224 PARK PL-4TH FL BROOKLYN, NY 11213",BROOKLYN,11213,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.7190000000000001,36954.18,1%,1%,87%,9%,96%,1%,0.95,0.16,0.84,0.82,0.81,0.77,0.83,0.9,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1118,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,331900860880,84K358,19,40.663784,-73.893259,"557 PENNSYLVANIA AVE BROOKLYN, NY 11207",BROOKLYN,11207,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.693,35515.31,1%,0%,82%,16%,98%,0%,0.98,0.02,0.91,0.91,0.86,0.84,0.89,0.89,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1119,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,331600861003,84K360,16,40.675732,-73.935082,"1580 DEAN ST-3RD FL BROOKLYN, NY 11213",BROOKLYN,11213,"06,07,08,09,10,11,12",06,12,No,0.748,48443.1284931506,3%,0%,83%,15%,98%,1%,0.95,0.13,0.8,0.83,0.8,0.84,0.78,0.87,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
1120,HELLENIC CLASSICAL CHARTER SCHOOL,331500860878,84K362,15,40.662963,-73.992106,"646 5TH AVE BROOKLYN, NY 11215",BROOKLYN,11215,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.484,52361.11,3%,3%,26%,40%,66%,28%,0.96,0.07,0.96,0.94,0.94,0.91,0.85,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1121,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 1,331400861007,84K367,14,40.696726,-73.94730899999999,"70 TOMPKINS AVE-2ND FL BROOKLYN, NY 11206",BROOKLYN,11206,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.75,38902.22,4%,1%,69%,27%,96%,1%,0.0,1.0,1.0,0.96,0.96,0.89,0.96,0.97,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1122,EXPLORE EXCEL CHARTER SCHOOL,331800860702,84K379,18,40.642544,-73.90803000000001,"1077 REMSEN AVE BROOKLYN, NY 11236",BROOKLYN,11236,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.5379999999999999,57512.74,4%,1%,90%,5%,96%,0%,0.96,0.1,0.83,0.81,0.78,0.79,0.84,0.87,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1123,INVICTUS PREPARATORY CHARTER SCHOOL,331900860997,84K386,19,40.670064,-73.87455600000001,"370 FOUNTAIN AVE-3RD FL BROOKLYN, NY 11208",BROOKLYN,11208,"06,07,08",06,08,No,0.703,48443.1284931506,3%,2%,76%,19%,96%,0%,0.95,0.14,0.78,0.71,0.8,0.65,0.79,0.79,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
1124,TEACHING FIRMS OF AMERICA-PROFESSIONAL PREPARATORY CHARTER SCHOOL,331600860975,84K406,16,40.688447,-73.935295,"616 QUINCY ST-3RD FL BROOKLYN, NY 11221",BROOKLYN,11221,"0K,01,02,03,04,05",0K,05,No,0.818,36971.47,8%,1%,74%,20%,94%,1%,0.92,0.26,0.95,0.93,0.92,0.89,0.9,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1125,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,331300860902,84K508,13,40.682396000000004,-73.965924,"510 WAVERLY AVE BROOKLYN, NY 11238",BROOKLYN,11238,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.6920000000000001,42984.69,0%,1%,88%,11%,99%,0%,0.98,0.01,0.94,0.93,0.84,0.9,0.88,0.92,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1126,LEADERSHIP PREP BEDFORD STUYVESANT UNCOMMON PREP CHARTER SCHOOL,331300860901,84K517,13,40.681896,-73.945611,"141 MACON ST-1ST FL BROOKLYN, NY 11216",BROOKLYN,11216,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.6729999999999999,41399.29,2%,1%,87%,9%,96%,1%,0.96,0.12,0.92,0.89,0.94,0.83,0.87,0.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1127,COMMUNITY ROOTS CHARTER SCHOOL,331300860893,84K536,13,40.695143,-73.977889,"51 ST EDWARDS ST-3RD FL BROOKLYN, NY 11205",BROOKLYN,11205,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.36200000000000004,61778.93,2%,4%,33%,16%,48%,39%,1.0,0.0,0.91,0.93,0.86,0.89,0.97,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1128,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,333200860906,84K538,32,40.697891999999996,-73.919072,"1300 GREENE AVE BROOKLYN, NY 11237",BROOKLYN,11237,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.718,48443.1284931506,8%,1%,38%,60%,99%,0%,0.98,0.01,0.93,0.93,0.9,0.88,0.89,0.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1129,EXCELLENCE BOYS CHARTER SCHOOL,331600860860,84K593,16,40.683446999999994,-73.925849,"225 PATCHEN AVE BROOKLYN, NY 11233",BROOKLYN,11233,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.652,41262.87,2%,2%,88%,8%,96%,1%,0.94,0.0,0.89,0.88,0.77,0.84,0.86,0.85,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1130,KINGS COLLEGIATE CHARTER SCHOOL,331800860908,84K608,18,40.677469,-73.942071,"1485 PACIFIC ST-FL 2 BROOKLYN, NY 11212",BROOKLYN,11212,"05,06,07,08,09,10,11,12",05,12,No,0.47700000000000004,48443.1284931506,1%,0%,97%,2%,99%,0%,0.97,0.05,0.84,0.89,0.86,0.89,0.85,0.94,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1131,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,332300860912,84K626,23,40.674493,-73.913246,"2021 BERGEN ST-RM 149 BROOKLYN, NY 11233",BROOKLYN,11233,"0K,01,02,03,04,05",0K,05,No,0.735,35872.33,1%,0%,88%,11%,99%,0%,0.98,0.04,0.91,0.91,0.83,0.84,0.87,0.91,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1132,BEDFORD STUYVESANT COLLEGIATE -UNCOMMON COLLEGIATE CHARTER HIGH SCHOOL,331600860918,84K648,16,40.687938,-73.932378,"800 GATES AVE-4TH FL BROOKLYN, NY 11221",BROOKLYN,11221,"05,06,07,08,09,10,11,12",05,12,No,0.69,48443.1284931506,2%,1%,77%,18%,95%,0%,0.97,0.06,0.93,0.97,0.88,0.91,0.89,0.93,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1133,LA CIMA CHARTER SCHOOL,331600860924,84K649,16,40.687938,-73.932378,"800 GATES AVE BROOKLYN, NY 11221",BROOKLYN,11221,"0K,01,02,03,04,05",0K,05,No,0.763,37646.78,6%,4%,68%,24%,92%,2%,1.0,0.0,0.84,0.84,0.87,0.79,0.86,0.91,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1134,PAVE ACADEMY CHARTER SCHOOL,331500860927,84K651,15,40.675877,-74.003636,"732 HENRY ST BROOKLYN, NY 11231",BROOKLYN,11231,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.7759999999999999,33133.86,5%,2%,42%,52%,94%,3%,0.97,0.0,0.9,0.84,0.83,0.78,0.88,0.92,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1135,BROOKLYN ASCEND CHARTER SCHOOL,331800860916,84K652,18,40.662056,-73.920703,"205 ROCKAWAY PKWY-2ND FL BROOKLYN, NY 11212",BROOKLYN,11212,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.606,45876.16,1%,1%,95%,3%,98%,0%,0.97,0.04,0.84,0.87,0.83,0.8,0.84,0.89,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1136,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,331900860993,84K680,19,40.666256,-73.876405,"982 HEGEMAN AVE BROOKLYN, NY 11208",BROOKLYN,11208,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,35778.71,3%,1%,75%,23%,97%,0%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,CITIZENS OF THE WORLD CHARTER SCHOOL 1 WILLIAMSBURG,331400861036,84K689,14,40.719769,-73.947968,"424 LEONARD ST-3RD FL BROOKLYN, NY 11222",BROOKLYN,11222,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,41476.71,14%,2%,25%,63%,88%,9%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,CITIZENS OF THE WORLD CHARTER SCHOOL NEW YORK 2 CROWN HEIGHTS,331700861037,84K692,17,40.663936,-73.93606,"791 EMPIRE BLVD BROOKLYN, NY 11213",BROOKLYN,11213,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,40623.06,2%,0%,90%,6%,96%,1%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,BROOKLYN CHARTER SCHOOL,331400860809,84K701,14,40.694156,-73.94779,"545 WILLOUGHBY AVE BROOKLYN, NY 11206",BROOKLYN,11206,"0K,01,02,03,04,05",0K,05,No,0.757,38916.83,7%,2%,81%,16%,97%,0%,0.92,0.26,0.86,0.88,0.85,0.84,0.88,0.92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1140,COMMUNITY PARTNERSHIP CHARTER SCHOOL,331300860810,84K702,13,40.689626000000004,-73.96109399999999,"241 EMERSON PL BROOKLYN, NY 11205",BROOKLYN,11205,"0K,01,02,03,04,05",0K,05,No,0.635,42161.63,2%,0%,80%,15%,95%,1%,0.95,0.16,0.83,0.84,0.79,0.8,0.9,0.87,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1141,BEGINNING WITH CHILDREN CHARTER SCHOOL,331400860825,84K703,14,40.699216,-73.945215,"185 ELLERY ST BROOKLYN, NY 11206",BROOKLYN,11206,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.812,34663.34,7%,2%,38%,57%,95%,2%,1.0,0.0,0.88,0.89,0.84,0.87,0.89,0.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1142,EXPLORE CHARTER SCHOOL,331700860841,84K704,17,40.656389000000004,-73.951462,"655 PARKSIDE AVE BROOKLYN, NY 11226",BROOKLYN,11226,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.5579999999999999,44870.01,5%,0%,84%,12%,96%,0%,0.96,0.11,0.83,0.84,0.78,0.73,0.87,0.85,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1143,BROOKLYN PROSPECT CHARTER SCHOOL,331500860935,84K707,15,40.648154999999996,-73.978583,"3002 FORT HAMILTON PKWY BROOKLYN, NY 11218",BROOKLYN,11218,"06,07,08,09,10,11,12",06,12,No,0.354,48443.1284931506,2%,6%,15%,34%,49%,37%,0.96,0.07,0.85,0.91,0.87,0.92,0.86,0.94,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1144,BROWNSVILLE COLLEGIATE CHARTER SCHOOL,332300860939,84K710,23,40.668634999999995,-73.905086,"364 SACKMAN ST-4TH FL BROOKLYN, NY 11212",BROOKLYN,11212,"05,06,07,08,09,10,11,12",05,12,No,0.7190000000000001,48443.1284931506,3%,1%,72%,18%,90%,1%,0.96,0.06,0.88,0.88,0.83,0.85,0.85,0.91,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1145,LEADERSHIP PREPARATORY BROWNSVILLE CHARTER SCHOOL,332300860942,84K711,23,40.655763,-73.906685,"985 ROCKAWAY AVE-3RD FL BROOKLYN, NY 11212",BROOKLYN,11212,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.792,33307.62,1%,0%,84%,14%,98%,0%,0.96,0.1,0.9,0.88,0.83,0.83,0.87,0.89,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1146,EXCELLENCE GIRLS CHARTER SCHOOL,331600860938,84K712,16,40.688119,-73.924441,"794 MONROE ST-3RD FL BROOKLYN, NY 11221",BROOKLYN,11221,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.68,40473.95,2%,2%,84%,11%,95%,1%,0.94,0.18,0.93,0.93,0.84,0.88,0.89,0.88,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1147,LEADERSHIP PREP CANARSIE CHARTER SCHOOL (LEADERSHIP PREP CS 4),331800860943,84K724,18,40.644044,-73.892737,"1070 E 104TH ST BROOKLYN, NY 11236",BROOKLYN,11236,"0K,01,02,03,04,05",0K,05,No,0.557,48443.1284931506,1%,1%,90%,6%,96%,1%,0.96,0.1,0.96,0.98,0.93,0.96,0.89,0.96,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1148,SUMMIT ACADEMY CHARTER SCHOOL,331500860953,84K730,15,40.677847,-74.004818,"27 HUNTINGTON ST BROOKLYN, NY 11231",BROOKLYN,11231,"06,07,08,09,10,11,12",06,12,No,0.753,48443.1284931506,3%,0%,49%,43%,92%,3%,0.89,0.36,0.87,0.85,0.83,0.86,0.88,0.9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1149,BROOKLYN EXCELSIOR CHARTER SCHOOL,331600860847,84K731,16,40.68972,-73.92501899999999,"856 QUINCY ST BROOKLYN, NY 11221",BROOKLYN,11221,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.6990000000000001,38826.92,2%,1%,86%,12%,97%,1%,0.95,0.14,0.84,0.79,0.81,0.73,0.81,0.86,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1150,NEW AMERICAN ACADEMY CHARTER SCHOOL,331800861057,84K736,18,40.648057,-73.922234,"5800 TILDEN AVE BROOKLYN, NY 11203",BROOKLYN,11203,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,51874.13,1%,0%,94%,6%,100%,0%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,BROWNSVILLE ASCEND CHARTER SCHOOL,332300860954,84K737,23,40.668975,-73.917872,"1501 PITKIN AVE BROOKLYN, NY 11212",BROOKLYN,11212,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.758,33699.66,1%,1%,87%,11%,98%,0%,0.95,0.09,0.85,0.87,0.86,0.84,0.83,0.92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1152,BROOKLYN SCHOLARS CHARTER SCHOOL,331900860958,84K740,19,40.669455,-73.867298,"2635 LINDEN BLVD BROOKLYN, NY 11208",BROOKLYN,11208,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.71,33468.7,1%,6%,69%,23%,92%,0%,0.95,0.12,0.87,0.88,0.83,0.84,0.89,0.92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1153,SUCCESS ACADEMY CROWN HEIGHTS (BROOKLYN 7),331700861041,84K741,17,40.665905,-73.9492,"330 CROWN ST BROOKLYN, NY 11225",BROOKLYN,11225,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,39389.02,1%,1%,91%,7%,98%,1%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,EXPLORE EMPOWER CHARTER SCHOOL,331700860950,84K742,17,40.672706,-73.92893000000001,"188 ROCHESTER AVE BROOKLYN, NY 11213",BROOKLYN,11213,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.78,35280.22,4%,1%,89%,8%,97%,1%,0.94,0.17,0.8,0.72,0.8,0.56,0.83,0.75,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
1155,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,332100860949,84K744,21,40.598888,-73.974233,"294 AVE T BROOKLYN, NY 11223",BROOKLYN,11223,"05,06,07,08,09,10,11,12",05,12,No,0.7070000000000001,48443.1284931506,3%,9%,40%,32%,72%,16%,0.95,0.28,0.86,0.89,0.82,0.85,0.84,0.92,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1156,HEBREW LANGUAGE ACADEMY CHARTER SCHOOL,332200860955,84K746,22,40.611413,-73.913977,"2186 MILL AVE BROOKLYN, NY 11234",BROOKLYN,11234,"0K,01,02,03,04,05",0K,05,No,0.46299999999999997,57595.61,8%,1%,40%,4%,44%,54%,0.95,0.1,0.98,0.96,0.97,0.9,0.88,0.95,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1157,SUCCESS ACADEMY FORT GREENE (BROOKLYN 5),331300861039,84K752,13,40.696738,-73.976039,"101 PARK AVE-3RD FL BROOKLYN, NY 11205",BROOKLYN,11205,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,47993.87,6%,1%,67%,24%,91%,6%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,SUCCESS ACADEMY PROSPECT HEIGHTS (BROOKLYN 6),331700861040,84K756,17,40.67349,-73.951131,"801 PARK PL-4TH FL BROOKLYN, NY 11216",BROOKLYN,11216,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,42721.54,2%,2%,89%,6%,95%,2%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,UNITY PREP CHARTER SCHOOL,331300861056,84K757,13,40.686208,-73.940924,"432 MONROE ST BROOKLYN, NY 11221",BROOKLYN,11221,"06,07,08,09,10",06,10,No,0.7390000000000001,48443.1284931506,4%,2%,78%,17%,95%,1%,0.94,0.21,0.81,0.87,0.89,0.87,0.83,0.92,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1160,BROOKLYN URBAN GARDEN CHARTER SCHOOL,331500861011,84K758,15,40.656203999999995,-73.982638,"500 19TH ST BROOKLYN, NY 11215",BROOKLYN,11215,"06,07,08",06,08,No,0.485,48443.1284931506,3%,7%,33%,33%,66%,23%,0.96,0.08,0.75,0.82,0.83,0.85,0.88,0.89,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1161,CANARSIE ASCEND CHARTER SCHOOL,331800861033,84K759,18,40.644209000000004,-73.900824,"9719 FLATLANDS AVE BROOKLYN, NY 11236",BROOKLYN,11236,"0K,01,02,03,04,05",0K,05,No,0.6722806736166808,53389.56,0%,0%,91%,6%,97%,0%,0.9272493985565466,0.21574979951884524,0.8947714514835625,0.8843624699278299,0.8874819566960722,0.816150761828388,0.8309141940657595,0.9042261427425867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,HYDE LEADERSHIP CHARTER SCHOOL- BROOKLYN,331900860972,84K769,19,40.667817,-73.898173,"330 ALABAMA AVE BROOKLYN, NY 11207",BROOKLYN,11207,"0K,01,02,03,04,05,06,07,08,09,10,11,12",0K,12,No,0.8009999999999999,30822.3,9%,1%,71%,27%,98%,1%,0.94,0.25,0.79,0.69,0.83,0.63,0.86,0.83,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1163,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,331900860933,84K774,19,40.676982,-73.883838,"350 LINWOOD ST BROOKLYN, NY 11208",BROOKLYN,11208,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.748,36379.99,7%,4%,68%,26%,94%,1%,0.98,0.02,0.83,0.86,0.92,0.81,0.95,0.92,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1164,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,332300860941,84K775,23,40.672333,-73.906225,"51 CHRISTOPHER AVE BROOKLYN, NY 11212",BROOKLYN,11212,"0K,01,02,03,04,05,06,07,08",0K,08,No,0.745,37886.74,3%,0%,84%,13%,96%,1%,0.95,0.16,0.96,0.95,0.87,0.91,0.9,0.91,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1165,OCEAN HILL COLLEGIATE CHARTER SCHOOL,332300860936,84K777,23,40.678113,-73.915211,"1137 HERKIMER ST-2ND FL BROOKLYN, NY 11233",BROOKLYN,11233,"05,06,07,08,09,10,11,12",05,12,No,0.682,48443.1284931506,1%,1%,88%,6%,94%,1%,0.97,0.0,0.93,0.92,0.84,0.9,0.87,0.92,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1166,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL,331300860937,84K780,13,40.678584,-73.96634,"80 UNDERHILL AVE BROOKLYN, NY 11238",BROOKLYN,11238,"05,06,07,08,09,10,11,12",05,12,No,0.627,48443.1284931506,2%,1%,82%,9%,90%,1%,0.97,0.04,0.89,0.92,0.83,0.87,0.86,0.93,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1167,BEDFORD STUYVESANT NEW BEGINNINGS CHARTER SCHOOL,331600860971,84K782,16,40.694681,-73.937742,"82 LEWIS AVE BROOKLYN, NY 11206",BROOKLYN,11206,"0K,01,02,03,04,05",0K,05,No,0.789,33933.08,8%,0%,62%,35%,98%,1%,0.95,0.19,0.84,0.82,0.82,0.74,0.84,0.86,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1168,IMAGINE ME LEADERSHIP CHARTER SCHOOL,331900860973,84K785,19,40.660065,-73.883496,"818 SCHENCK AVE BROOKLYN, NY 11207",BROOKLYN,11207,"0K,01,02,03,04,05",0K,05,No,0.68,38872.33,0%,0%,87%,11%,98%,1%,0.94,0.18,0.93,0.98,0.93,0.9,0.91,0.97,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
